direction_name,direction_id,trip_id,trip_headsign,service_id,route_id,wheelchair_accessible,block_id,shape_id
Southbound,1,1941__201047_Timetable_-_2026-02,Pickering Parkway via Alexander Knox,Weekday_merged_943988,112,1,b_201047_Timetable_-_2026-02,100.0.2594468402_Timetable_-_2026-02
Southbound,1,1942__201073_Timetable_-_2026-02,Pickering Parkway Terminal,Weekday_merged_943988,118,1,b_201073_Timetable_-_2026-02,100.0.2594471373_Timetable_-_2026-02
Southbound,1,1943__201002_Timetable_-_2026-02,Pickering Parkway via Alexander Knox,Weekday_merged_943988,112,1,b_201002_Timetable_-_2026-02,100.0.2594468402_Timetable_-_2026-02
Northbound,0,1944__201047_Timetable_-_2026-02,Taunton,Weekday_merged_943988,118,1,b_201047_Timetable_-_2026-02,100.0.2594471371_Timetable_-_2026-02
Northbound,0,1945__201073_Timetable_-_2026-02,Taunton via Alexander  Knox,Weekday_merged_943988,112,1,b_201073_Timetable_-_2026-02,100.0.2594468401_Timetable_-_2026-02
Northbound,0,1946__201004_Timetable_-_2026-02,Taunton via Alexander  Knox,Weekday_merged_943988,112,1,b_201004_Timetable_-_2026-02,100.0.2594468401_Timetable_-_2026-02
Southbound,1,1947__201001_Timetable_-_2026-02,Pickering Parkway via Alexander Knox,Weekday_merged_943988,112,1,b_201001_Timetable_-_2026-02,100.0.2594468402_Timetable_-_2026-02
Northbound,0,1948__201073_Timetable_-_2026-02,Taunton via Alexander  Knox,Weekday_merged_943988,112,1,b_201073_Timetable_-_2026-02,100.0.2594468401_Timetable_-_2026-02
Southbound,1,1949__201004_Timetable_-_2026-02,Pickering Parkway Terminal,Weekday_merged_943988,118,1,b_201004_Timetable_-_2026-02,100.0.2594471373_Timetable_-_2026-02
Northbound,0,194__401024_Timetable_-_2026-02,North Campus,Weekday_merged_943988,407,1,b_401024_Timetable_-_2026-02,100.0.24459869411_Timetable_-_2026-02
Northbound,0,1950__201094_Timetable_-_2026-02,Taunton,Weekday_merged_943988,118,1,b_201094_Timetable_-_2026-02,100.0.2594471371_Timetable_-_2026-02
Northbound,0,1951__201001_Timetable_-_2026-02,Taunton,Weekday_merged_943988,118,1,b_201001_Timetable_-_2026-02,100.0.2594471371_Timetable_-_2026-02
Southbound,1,1952__201071_Timetable_-_2026-02,Pickering Parkway Terminal,Weekday_merged_943988,118,1,b_201071_Timetable_-_2026-02,100.0.2594471373_Timetable_-_2026-02
Southbound,1,1953__201070_Timetable_-_2026-02,Pickering Parkway via Alexander Knox,Weekday_merged_943988,112,1,b_201070_Timetable_-_2026-02,100.0.2594468402_Timetable_-_2026-02
Northbound,0,1954__201096_Timetable_-_2026-02,A - Windfields Farm,Weekday_merged_943988,905,1,b_201096_Timetable_-_2026-02,100.0.1938513583_Timetable_-_2026-02
Northbound,0,1955__201095_Timetable_-_2026-02,A - Windfields Farm,Weekday_merged_943988,905,1,b_201095_Timetable_-_2026-02,100.0.1938513583_Timetable_-_2026-02
Northbound,0,1956__201097_Timetable_-_2026-02,A - Windfields Farm,Weekday_merged_943988,905,1,b_201097_Timetable_-_2026-02,100.0.1938513583_Timetable_-_2026-02
Northbound,0,1957__201096_Timetable_-_2026-02,A - Windfields Farm,Weekday_merged_943988,905,1,b_201096_Timetable_-_2026-02,100.0.1938513583_Timetable_-_2026-02
Northbound,0,1958__201095_Timetable_-_2026-02,A - Windfields Farm,Weekday_merged_943988,905,1,b_201095_Timetable_-_2026-02,100.0.1938513583_Timetable_-_2026-02
Northbound,0,1959__201097_Timetable_-_2026-02,A - Windfields Farm,Weekday_merged_943988,905,1,b_201097_Timetable_-_2026-02,100.0.1938513583_Timetable_-_2026-02
Northbound,0,195__401073_Timetable_-_2026-02,North Campus,Weekday_merged_943988,407,1,b_401073_Timetable_-_2026-02,100.0.24459869411_Timetable_-_2026-02
Northbound,0,1960__201096_Timetable_-_2026-02,A - Windfields Farm,Weekday_merged_943988,905,1,b_201096_Timetable_-_2026-02,100.0.1938513583_Timetable_-_2026-02
Northbound,0,1961__201095_Timetable_-_2026-02,A - Windfields Farm,Weekday_merged_943988,905,1,b_201095_Timetable_-_2026-02,100.0.1938513583_Timetable_-_2026-02
Northbound,0,1962__201097_Timetable_-_2026-02,A - Windfields Farm,Weekday_merged_943988,905,1,b_201097_Timetable_-_2026-02,100.0.1938513583_Timetable_-_2026-02
Northbound,0,1963__201096_Timetable_-_2026-02,A - Windfields Farm,Weekday_merged_943988,905,1,b_201096_Timetable_-_2026-02,100.0.1938513583_Timetable_-_2026-02
Northbound,0,1964__201095_Timetable_-_2026-02,A - Windfields Farm,Weekday_merged_943988,905,1,b_201095_Timetable_-_2026-02,100.0.1938513583_Timetable_-_2026-02
Northbound,0,1965__201097_Timetable_-_2026-02,A - Windfields Farm,Weekday_merged_943988,905,1,b_201097_Timetable_-_2026-02,100.0.1938513583_Timetable_-_2026-02
Northbound,0,1966__201096_Timetable_-_2026-02,A - Windfields Farm,Weekday_merged_943988,905,1,b_201096_Timetable_-_2026-02,100.0.1938513583_Timetable_-_2026-02
Northbound,0,1967__201095_Timetable_-_2026-02,A - Windfields Farm,Weekday_merged_943988,905,1,b_201095_Timetable_-_2026-02,100.0.1938513583_Timetable_-_2026-02
Northbound,0,1968__201097_Timetable_-_2026-02,A - Windfields Farm,Weekday_merged_943988,905,1,b_201097_Timetable_-_2026-02,100.0.1938513583_Timetable_-_2026-02
Northbound,0,1969__201096_Timetable_-_2026-02,A - Windfields Farm,Weekday_merged_943988,905,1,b_201096_Timetable_-_2026-02,100.0.1938513583_Timetable_-_2026-02
Southbound,1,196__401092_Timetable_-_2026-02,Raleigh,Weekday_merged_943988,407,1,b_401092_Timetable_-_2026-02,100.0.25155726413_Timetable_-_2026-02
Northbound,0,1970__201095_Timetable_-_2026-02,A - Windfields Farm,Weekday_merged_943988,905,1,b_201095_Timetable_-_2026-02,100.0.1938513583_Timetable_-_2026-02
Northbound,0,1971__201097_Timetable_-_2026-02,A - Windfields Farm,Weekday_merged_943988,905,1,b_201097_Timetable_-_2026-02,100.0.1938513583_Timetable_-_2026-02
Northbound,0,1972__201096_Timetable_-_2026-02,A - Windfields Farm,Weekday_merged_943988,905,1,b_201096_Timetable_-_2026-02,100.0.1938513583_Timetable_-_2026-02
Northbound,0,1973__201095_Timetable_-_2026-02,A - Windfields Farm,Weekday_merged_943988,905,1,b_201095_Timetable_-_2026-02,100.0.1938513583_Timetable_-_2026-02
Northbound,0,1974__201097_Timetable_-_2026-02,A - Windfields Farm,Weekday_merged_943988,905,1,b_201097_Timetable_-_2026-02,100.0.1938513583_Timetable_-_2026-02
Northbound,0,1975__201096_Timetable_-_2026-02,A - Windfields Farm,Weekday_merged_943988,905,1,b_201096_Timetable_-_2026-02,100.0.1938513583_Timetable_-_2026-02
Northbound,0,1976__201095_Timetable_-_2026-02,A - Windfields Farm,Weekday_merged_943988,905,1,b_201095_Timetable_-_2026-02,100.0.1938513583_Timetable_-_2026-02
Southbound,1,1977__201095_Timetable_-_2026-02,Whitby Station,Weekday_merged_943988,905,1,b_201095_Timetable_-_2026-02,100.0.2308895115_Timetable_-_2026-02
Southbound,1,1978__201097_Timetable_-_2026-02,Whitby Station,Weekday_merged_943988,905,1,b_201097_Timetable_-_2026-02,100.0.2308895115_Timetable_-_2026-02
Southbound,1,1979__201096_Timetable_-_2026-02,Whitby Station,Weekday_merged_943988,905,1,b_201096_Timetable_-_2026-02,100.0.2308895115_Timetable_-_2026-02
Southbound,1,197__401073_Timetable_-_2026-02,Raleigh,Weekday_merged_943988,407,1,b_401073_Timetable_-_2026-02,100.0.25155726413_Timetable_-_2026-02
Southbound,1,1980__201095_Timetable_-_2026-02,Whitby Station,Weekday_merged_943988,905,1,b_201095_Timetable_-_2026-02,100.0.2308895115_Timetable_-_2026-02
Southbound,1,1981__201097_Timetable_-_2026-02,Whitby Station,Weekday_merged_943988,905,1,b_201097_Timetable_-_2026-02,100.0.2308895115_Timetable_-_2026-02
Southbound,1,1982__201096_Timetable_-_2026-02,Whitby Station,Weekday_merged_943988,905,1,b_201096_Timetable_-_2026-02,100.0.2308895115_Timetable_-_2026-02
Southbound,1,1983__201095_Timetable_-_2026-02,Whitby Station,Weekday_merged_943988,905,1,b_201095_Timetable_-_2026-02,100.0.2308895115_Timetable_-_2026-02
Southbound,1,1984__201097_Timetable_-_2026-02,Whitby Station,Weekday_merged_943988,905,1,b_201097_Timetable_-_2026-02,100.0.2308895115_Timetable_-_2026-02
Southbound,1,1985__201096_Timetable_-_2026-02,Whitby Station,Weekday_merged_943988,905,1,b_201096_Timetable_-_2026-02,100.0.2308895115_Timetable_-_2026-02
Southbound,1,1986__201095_Timetable_-_2026-02,Whitby Station,Weekday_merged_943988,905,1,b_201095_Timetable_-_2026-02,100.0.2308895115_Timetable_-_2026-02
Southbound,1,1987__201097_Timetable_-_2026-02,Whitby Station,Weekday_merged_943988,905,1,b_201097_Timetable_-_2026-02,100.0.2308895115_Timetable_-_2026-02
Southbound,1,1988__201096_Timetable_-_2026-02,Whitby Station,Weekday_merged_943988,905,1,b_201096_Timetable_-_2026-02,100.0.2308895115_Timetable_-_2026-02
Southbound,1,1989__201095_Timetable_-_2026-02,Whitby Station,Weekday_merged_943988,905,1,b_201095_Timetable_-_2026-02,100.0.2308895115_Timetable_-_2026-02
Northbound,0,198__401039_Timetable_-_2026-02,Harmony Terminal,Weekday_merged_943988,410,1,b_401039_Timetable_-_2026-02,100.0.1046829821_Timetable_-_2026-02
Southbound,1,1990__201097_Timetable_-_2026-02,Whitby Station,Weekday_merged_943988,905,1,b_201097_Timetable_-_2026-02,100.0.2308895115_Timetable_-_2026-02
Southbound,1,1991__201096_Timetable_-_2026-02,Whitby Station,Weekday_merged_943988,905,1,b_201096_Timetable_-_2026-02,100.0.2308895115_Timetable_-_2026-02
Southbound,1,1992__201095_Timetable_-_2026-02,Whitby Station,Weekday_merged_943988,905,1,b_201095_Timetable_-_2026-02,100.0.2308895115_Timetable_-_2026-02
Southbound,1,1993__201097_Timetable_-_2026-02,Whitby Station,Weekday_merged_943988,905,1,b_201097_Timetable_-_2026-02,100.0.2308895115_Timetable_-_2026-02
Southbound,1,1994__201096_Timetable_-_2026-02,Whitby Station,Weekday_merged_943988,905,1,b_201096_Timetable_-_2026-02,100.0.2308895115_Timetable_-_2026-02
Southbound,1,1995__201095_Timetable_-_2026-02,Whitby Station,Weekday_merged_943988,905,1,b_201095_Timetable_-_2026-02,100.0.2308895115_Timetable_-_2026-02
Southbound,1,1996__201097_Timetable_-_2026-02,Whitby Station,Weekday_merged_943988,905,1,b_201097_Timetable_-_2026-02,100.0.2308895115_Timetable_-_2026-02
Southbound,1,1997__201095_Timetable_-_2026-02,Whitby Station,Weekday_merged_943988,905,1,b_201095_Timetable_-_2026-02,100.0.2308895115_Timetable_-_2026-02
Southbound,1,1998__201097_Timetable_-_2026-02,Whitby Station,Weekday_merged_943988,905,1,b_201097_Timetable_-_2026-02,100.0.2308895115_Timetable_-_2026-02
Southbound,1,1999__201096_Timetable_-_2026-02,Whitby Station,Weekday_merged_943988,905,1,b_201096_Timetable_-_2026-02,100.0.2308895115_Timetable_-_2026-02
Southbound,1,199__401048_Timetable_-_2026-02,Oshawa Centre Terminal,Weekday_merged_943988,410,1,b_401048_Timetable_-_2026-02,100.0.1046829822_Timetable_-_2026-02
Northbound,0,19__401028_Timetable_-_2026-02,Oshawa Centre Terminal,Weekday_merged_943988,403,1,b_401028_Timetable_-_2026-02,100.0.1046829277_Timetable_-_2026-02
Northbound,0,1__403006_Timetable_-_2026-02,Oshawa Centre Terminal,Weekday_merged_943988,403,1,b_403006_Timetable_-_2026-02,100.0.1046829277_Timetable_-_2026-02
Westbound,1,2000__401084_Timetable_-_2026-02,Temperance,Weekday_merged_943988,505,1,b_401084_Timetable_-_2026-02,100.0.2596961962_Timetable_-_2026-02
Counter Clockwise,1,2001__201011_Timetable_-_2026-02,Port Whitby,Weekday_merged_943988,315,1,b_201011_Timetable_-_2026-02,100.0.2596961671_Timetable_-_2026-02
Eastbound,0,2002__403003_Timetable_-_2026-02,Port Darlington,Weekday_merged_943988,505,1,b_403003_Timetable_-_2026-02,100.0.2596961961_Timetable_-_2026-02
Eastbound,0,2003__401084_Timetable_-_2026-02,Port Darlington,Weekday_merged_943988,505,1,b_401084_Timetable_-_2026-02,100.0.2596961961_Timetable_-_2026-02
Westbound,1,2004__401085_Timetable_-_2026-02,Temperance,Weekday_merged_943988,505,1,b_401085_Timetable_-_2026-02,100.0.2596961962_Timetable_-_2026-02
Eastbound,0,2005__401085_Timetable_-_2026-02,Port Darlington,Weekday_merged_943988,505,1,b_401085_Timetable_-_2026-02,100.0.2596961961_Timetable_-_2026-02
Eastbound,0,2006__403003_Timetable_-_2026-02,Port Darlington,Weekday_merged_943988,505,1,b_403003_Timetable_-_2026-02,100.0.2596961961_Timetable_-_2026-02
Counter Clockwise,1,2007__201069_Timetable_-_2026-02,Port Whitby,Weekday_merged_943988,315,1,b_201069_Timetable_-_2026-02,100.0.2596961671_Timetable_-_2026-02
Westbound,1,2008__401090_Timetable_-_2026-02,Temperance,Weekday_merged_943988,505,1,b_401090_Timetable_-_2026-02,100.0.2596961962_Timetable_-_2026-02
Counter Clockwise,1,2009__201096_Timetable_-_2026-02,Port Whitby,Weekday_merged_943988,315,1,b_201096_Timetable_-_2026-02,100.0.2596961671_Timetable_-_2026-02
Northbound,0,200__401047_Timetable_-_2026-02,Harmony Terminal,Weekday_merged_943988,410,1,b_401047_Timetable_-_2026-02,100.0.1046829821_Timetable_-_2026-02
Counter Clockwise,1,2010__201042_Timetable_-_2026-02,Port Whitby,Weekday_merged_943988,315,1,b_201042_Timetable_-_2026-02,100.0.2596961671_Timetable_-_2026-02
Westbound,1,2011__401090_Timetable_-_2026-02,Temperance,Weekday_merged_943988,505,1,b_401090_Timetable_-_2026-02,100.0.2596961962_Timetable_-_2026-02
Westbound,1,2012__401085_Timetable_-_2026-02,Temperance,Weekday_merged_943988,505,1,b_401085_Timetable_-_2026-02,100.0.2596961962_Timetable_-_2026-02
Westbound,1,2013__403003_Timetable_-_2026-02,Temperance,Weekday_merged_943988,505,1,b_403003_Timetable_-_2026-02,100.0.2596961962_Timetable_-_2026-02
Eastbound,0,2014__401090_Timetable_-_2026-02,Port Darlington,Weekday_merged_943988,505,1,b_401090_Timetable_-_2026-02,100.0.2596961961_Timetable_-_2026-02
Eastbound,0,2015__403003_Timetable_-_2026-02,Port Darlington,Weekday_merged_943988,505,1,b_403003_Timetable_-_2026-02,100.0.2596961961_Timetable_-_2026-02
Westbound,1,2016__403003_Timetable_-_2026-02,Temperance,Weekday_merged_943988,505,1,b_403003_Timetable_-_2026-02,100.0.2596961962_Timetable_-_2026-02
Westbound,1,2017__401090_Timetable_-_2026-02,Temperance,Weekday_merged_943988,505,1,b_401090_Timetable_-_2026-02,100.0.2596961962_Timetable_-_2026-02
Eastbound,0,2018__401085_Timetable_-_2026-02,Port Darlington,Weekday_merged_943988,505,1,b_401085_Timetable_-_2026-02,100.0.2596961961_Timetable_-_2026-02
Eastbound,0,2019__401085_Timetable_-_2026-02,Port Darlington,Weekday_merged_943988,505,1,b_401085_Timetable_-_2026-02,100.0.2596961961_Timetable_-_2026-02
Southbound,1,201__401039_Timetable_-_2026-02,Oshawa Centre Terminal,Weekday_merged_943988,410,1,b_401039_Timetable_-_2026-02,100.0.1046829822_Timetable_-_2026-02
Eastbound,0,2020__401090_Timetable_-_2026-02,Port Darlington,Weekday_merged_943988,505,1,b_401090_Timetable_-_2026-02,100.0.2596961961_Timetable_-_2026-02
Westbound,1,2021__401090_Timetable_-_2026-02,Temperance,Weekday_merged_943988,505,1,b_401090_Timetable_-_2026-02,100.0.2655526733_Timetable_-_2026-02
Counter Clockwise,1,2022__201069_Timetable_-_2026-02,Port Whitby,Weekday_merged_943988,315,1,b_201069_Timetable_-_2026-02,100.0.2596961671_Timetable_-_2026-02
Westbound,1,2023__401085_Timetable_-_2026-02,Temperance,Weekday_merged_943988,505,1,b_401085_Timetable_-_2026-02,100.0.2596961962_Timetable_-_2026-02
Eastbound,0,2024__401090_Timetable_-_2026-02,Port Darlington,Weekday_merged_943988,505,1,b_401090_Timetable_-_2026-02,100.0.2596961961_Timetable_-_2026-02
Counter Clockwise,1,2025__201042_Timetable_-_2026-02,Port Whitby,Weekday_merged_943988,315,1,b_201042_Timetable_-_2026-02,100.0.2596961671_Timetable_-_2026-02
Westbound,1,2026__401085_Timetable_-_2026-02,Temperance,Weekday_merged_943988,505,1,b_401085_Timetable_-_2026-02,100.0.2596961962_Timetable_-_2026-02
Counter Clockwise,1,2027__201042_Timetable_-_2026-02,Port Whitby,Weekday_merged_943988,315,1,b_201042_Timetable_-_2026-02,100.0.2596961671_Timetable_-_2026-02
Eastbound,0,2028__401084_Timetable_-_2026-02,Port Darlington,Weekday_merged_943988,505,1,b_401084_Timetable_-_2026-02,100.0.2596961961_Timetable_-_2026-02
Counter Clockwise,1,2029__201042_Timetable_-_2026-02,Port Whitby,Weekday_merged_943988,315,1,b_201042_Timetable_-_2026-02,100.0.2596961671_Timetable_-_2026-02
Northbound,0,202__401016_Timetable_-_2026-02,Harmony Terminal,Weekday_merged_943988,410,1,b_401016_Timetable_-_2026-02,100.0.1046829821_Timetable_-_2026-02
Eastbound,0,2030__401085_Timetable_-_2026-02,Port Darlington,Weekday_merged_943988,505,1,b_401085_Timetable_-_2026-02,100.0.2596961961_Timetable_-_2026-02
Eastbound,0,2031__401090_Timetable_-_2026-02,Port Darlington,Weekday_merged_943988,505,1,b_401090_Timetable_-_2026-02,100.0.2596961961_Timetable_-_2026-02
Westbound,1,2032__401084_Timetable_-_2026-02,Temperance,Weekday_merged_943988,505,1,b_401084_Timetable_-_2026-02,100.0.2596961962_Timetable_-_2026-02
Westbound,1,2033__401084_Timetable_-_2026-02,Temperance,Weekday_merged_943988,505,1,b_401084_Timetable_-_2026-02,100.0.2596961962_Timetable_-_2026-02
Eastbound,0,2034__401084_Timetable_-_2026-02,Port Darlington,Weekday_merged_943988,505,1,b_401084_Timetable_-_2026-02,100.0.2596961961_Timetable_-_2026-02
Counter Clockwise,1,2035__201011_Timetable_-_2026-02,Port Whitby,Weekday_merged_943988,315,1,b_201011_Timetable_-_2026-02,100.0.2596961671_Timetable_-_2026-02
Counter Clockwise,1,2036__201042_Timetable_-_2026-02,Port Whitby,Weekday_merged_943988,315,1,b_201042_Timetable_-_2026-02,100.0.2596961671_Timetable_-_2026-02
Counter Clockwise,1,2037__201042_Timetable_-_2026-02,Port Whitby,Weekday_merged_943988,315,1,b_201042_Timetable_-_2026-02,100.0.2596961671_Timetable_-_2026-02
Westbound,1,2038__403003_Timetable_-_2026-02,Temperance,Weekday_merged_943988,505,1,b_403003_Timetable_-_2026-02,100.0.2655526733_Timetable_-_2026-02
Clockwise,0,2039__201078_Timetable_-_2026-02,A - South Ajax,Weekday_merged_943988,227,1,b_201078_Timetable_-_2026-02,100.0.2162034912_Timetable_-_2026-02
Southbound,1,203__401047_Timetable_-_2026-02,Oshawa Centre Terminal,Weekday_merged_943988,410,1,b_401047_Timetable_-_2026-02,100.0.1046829822_Timetable_-_2026-02
Westbound,1,2040__201052_Timetable_-_2026-02,Pickering Parkway Terminal,Weekday_merged_943988,211,1,b_201052_Timetable_-_2026-02,100.0.2313056081_Timetable_-_2026-02
Eastbound,0,2041__201020_Timetable_-_2026-02,Ajax Station,Weekday_merged_943988,211,1,b_201020_Timetable_-_2026-02,100.0.2313056082_Timetable_-_2026-02
Clockwise,0,2042__201044_Timetable_-_2026-02,A - Bay Ridges,Weekday_merged_943988,101,1,b_201044_Timetable_-_2026-02,100.0.1952646792_Timetable_-_2026-02
Clockwise,0,2043__201044_Timetable_-_2026-02,A - Bay Ridges,Weekday_merged_943988,101,1,b_201044_Timetable_-_2026-02,100.0.1952646792_Timetable_-_2026-02
Northbound,0,204__401037_Timetable_-_2026-02,Harmony Terminal,Weekday_merged_943988,410,1,b_401037_Timetable_-_2026-02,100.0.1046829821_Timetable_-_2026-02
Southbound,1,2056__401007_Timetable_-_2026-02,B - Phillip Murray,Weekday_merged_943988,403,1,b_401007_Timetable_-_2026-02,100.0.2594464382_Timetable_-_2026-02
Southbound,1,2057__401007_Timetable_-_2026-02,B - Phillip Murray,Weekday_merged_943988,403,1,b_401007_Timetable_-_2026-02,100.0.2594464382_Timetable_-_2026-02
Southbound,1,2058__401007_Timetable_-_2026-02,B - Phillip Murray,Weekday_merged_943988,403,1,b_401007_Timetable_-_2026-02,100.0.2594464382_Timetable_-_2026-02
Southbound,1,2059__403008_Timetable_-_2026-02,B - Phillip Murray,Weekday_merged_943988,403,1,b_403008_Timetable_-_2026-02,100.0.2594464382_Timetable_-_2026-02
Southbound,1,205__401016_Timetable_-_2026-02,Oshawa Centre Terminal,Weekday_merged_943988,410,1,b_401016_Timetable_-_2026-02,100.0.1046829822_Timetable_-_2026-02
Southbound,1,2060__403008_Timetable_-_2026-02,B - Phillip Murray,Weekday_merged_943988,403,1,b_403008_Timetable_-_2026-02,100.0.2594464382_Timetable_-_2026-02
Southbound,1,2061__403008_Timetable_-_2026-02,B - Phillip Murray,Weekday_merged_943988,403,1,b_403008_Timetable_-_2026-02,100.0.2594464382_Timetable_-_2026-02
Southbound,1,2062__403008_Timetable_-_2026-02,B - Phillip Murray,Weekday_merged_943988,403,1,b_403008_Timetable_-_2026-02,100.0.2594464382_Timetable_-_2026-02
Southbound,1,2063__403008_Timetable_-_2026-02,B - Phillip Murray,Weekday_merged_943988,403,1,b_403008_Timetable_-_2026-02,100.0.2594464382_Timetable_-_2026-02
Southbound,1,2064__403008_Timetable_-_2026-02,B - Phillip Murray,Weekday_merged_943988,403,1,b_403008_Timetable_-_2026-02,100.0.2594464382_Timetable_-_2026-02
Westbound,1,2065__401084_Timetable_-_2026-02,Scarborough Centre,Weekday_merged_943988,920,1,b_401084_Timetable_-_2026-02,100.0.2445989498_Timetable_-_2026-02
Eastbound,0,2066__401084_Timetable_-_2026-02,North Campus,Weekday_merged_943988,920,1,b_401084_Timetable_-_2026-02,100.0.2445989497_Timetable_-_2026-02
Eastbound,0,2067__403011_Timetable_-_2026-02,North Campus,Weekday_merged_943988,921,1,b_403011_Timetable_-_2026-02,100.0.2480263339_Timetable_-_2026-02
Westbound,1,2068__403011_Timetable_-_2026-02,Scarborough Centre,Weekday_merged_943988,921,1,b_403011_Timetable_-_2026-02,100.0.24802633310_Timetable_-_2026-02
Northbound,0,206__401048_Timetable_-_2026-02,Harmony Terminal,Weekday_merged_943988,410,1,b_401048_Timetable_-_2026-02,100.0.1046829821_Timetable_-_2026-02
Southbound,1,207__401037_Timetable_-_2026-02,Oshawa Centre Terminal,Weekday_merged_943988,410,1,b_401037_Timetable_-_2026-02,100.0.1046829822_Timetable_-_2026-02
Northbound,0,208__401039_Timetable_-_2026-02,Harmony Terminal,Weekday_merged_943988,410,1,b_401039_Timetable_-_2026-02,100.0.1046829821_Timetable_-_2026-02
Southbound,1,209__401048_Timetable_-_2026-02,Oshawa Centre Terminal,Weekday_merged_943988,410,1,b_401048_Timetable_-_2026-02,100.0.1046829822_Timetable_-_2026-02
Northbound,0,20__401002_Timetable_-_2026-02,Oshawa Centre Terminal,Weekday_merged_943988,403,1,b_401002_Timetable_-_2026-02,100.0.1046829277_Timetable_-_2026-02
Northbound,0,210__401047_Timetable_-_2026-02,Harmony Terminal,Weekday_merged_943988,410,1,b_401047_Timetable_-_2026-02,100.0.1046829821_Timetable_-_2026-02
Southbound,1,211__401039_Timetable_-_2026-02,Oshawa Centre Terminal,Weekday_merged_943988,410,1,b_401039_Timetable_-_2026-02,100.0.1046829822_Timetable_-_2026-02
Northbound,0,212__401016_Timetable_-_2026-02,Harmony Terminal,Weekday_merged_943988,410,1,b_401016_Timetable_-_2026-02,100.0.1046829821_Timetable_-_2026-02
Southbound,1,213__401047_Timetable_-_2026-02,Oshawa Centre Terminal,Weekday_merged_943988,410,1,b_401047_Timetable_-_2026-02,100.0.1046829822_Timetable_-_2026-02
Northbound,0,214__401037_Timetable_-_2026-02,Harmony Terminal,Weekday_merged_943988,410,1,b_401037_Timetable_-_2026-02,100.0.1046829821_Timetable_-_2026-02
Southbound,1,215__401016_Timetable_-_2026-02,Oshawa Centre Terminal,Weekday_merged_943988,410,1,b_401016_Timetable_-_2026-02,100.0.1046829822_Timetable_-_2026-02
Northbound,0,216__401048_Timetable_-_2026-02,Harmony Terminal,Weekday_merged_943988,410,1,b_401048_Timetable_-_2026-02,100.0.1046829821_Timetable_-_2026-02
Southbound,1,217__401037_Timetable_-_2026-02,Oshawa Centre Terminal,Weekday_merged_943988,410,1,b_401037_Timetable_-_2026-02,100.0.1046829822_Timetable_-_2026-02
Northbound,0,218__401039_Timetable_-_2026-02,Harmony Terminal,Weekday_merged_943988,410,1,b_401039_Timetable_-_2026-02,100.0.1046829821_Timetable_-_2026-02
Southbound,1,219__401048_Timetable_-_2026-02,Oshawa Centre Terminal,Weekday_merged_943988,410,1,b_401048_Timetable_-_2026-02,100.0.1046829822_Timetable_-_2026-02
Northbound,0,21__401013_Timetable_-_2026-02,Oshawa Centre Terminal,Weekday_merged_943988,403,1,b_401013_Timetable_-_2026-02,100.0.1046829277_Timetable_-_2026-02
Northbound,0,220__401047_Timetable_-_2026-02,Harmony Terminal,Weekday_merged_943988,410,1,b_401047_Timetable_-_2026-02,100.0.1046829821_Timetable_-_2026-02
Northbound,0,2215__261005_Timetable_-_2026-02,Taunton via Alexander  Knox,SatSun_merged_943987,112,1,b_261005_Timetable_-_2026-02,100.0.2594468401_Timetable_-_2026-02
Northbound,0,2216__261005_Timetable_-_2026-02,Taunton via Alexander  Knox,SatSun_merged_943987,112,1,b_261005_Timetable_-_2026-02,100.0.2594468401_Timetable_-_2026-02
Northbound,0,2217__261005_Timetable_-_2026-02,Taunton via Alexander  Knox,SatSun_merged_943987,112,1,b_261005_Timetable_-_2026-02,100.0.2594468401_Timetable_-_2026-02
Northbound,0,2218__261005_Timetable_-_2026-02,Taunton via Alexander  Knox,SatSun_merged_943987,112,1,b_261005_Timetable_-_2026-02,100.0.2594468401_Timetable_-_2026-02
Northbound,0,2219__261005_Timetable_-_2026-02,Taunton via Alexander  Knox,SatSun_merged_943987,112,1,b_261005_Timetable_-_2026-02,100.0.2594468401_Timetable_-_2026-02
Southbound,1,221__401039_Timetable_-_2026-02,Oshawa Centre Terminal,Weekday_merged_943988,410,1,b_401039_Timetable_-_2026-02,100.0.1046829822_Timetable_-_2026-02
Northbound,0,2220__261005_Timetable_-_2026-02,Taunton via Alexander  Knox,SatSun_merged_943987,112,1,b_261005_Timetable_-_2026-02,100.0.2594468401_Timetable_-_2026-02
Northbound,0,2221__261005_Timetable_-_2026-02,Taunton via Alexander  Knox,SatSun_merged_943987,112,1,b_261005_Timetable_-_2026-02,100.0.2594468401_Timetable_-_2026-02
Northbound,0,2222__261012_Timetable_-_2026-02,Taunton via Alexander  Knox,SatSun_merged_943987,112,1,b_261012_Timetable_-_2026-02,100.0.2594468401_Timetable_-_2026-02
Northbound,0,2223__261012_Timetable_-_2026-02,Taunton via Alexander  Knox,SatSun_merged_943987,112,1,b_261012_Timetable_-_2026-02,100.0.2594468401_Timetable_-_2026-02
Northbound,0,2224__261012_Timetable_-_2026-02,Taunton via Alexander  Knox,SatSun_merged_943987,112,1,b_261012_Timetable_-_2026-02,100.0.2594468401_Timetable_-_2026-02
Northbound,0,2225__261012_Timetable_-_2026-02,Taunton via Alexander  Knox,SatSun_merged_943987,112,1,b_261012_Timetable_-_2026-02,100.0.2594468401_Timetable_-_2026-02
